user_id,name,age,location,skills,experience_years,preferred_role,preferred_type,salary_expectation,active
4887,Yuvaan Verma,40,Pune,"AWS,DevOps,Tableau,Kubernetes",3,Full Stack Developer,Full-time,1125642,False
4888,Uthkarsh Dave,26,Pune,"Machine Learning,Python,MongoDB,Node.js",7,Data Scientist,Hybrid,477699,True
4889,Dharmajan Bera,29,Delhi,"AWS,TensorFlow,Machine Learning",2,Backend Engineer,Remote,1355454,False
4890,Zeeshan Gera,33,Remote,"Tableau,Kubernetes,Cybersecurity",10,Mobile Developer,Full-time,1472483,False
4891,Advika Ben,26,Chennai,"Android,SQL,React,Spring Boot",3,Mobile Developer,Remote,1169155,False
4892,Himmat Balasubramanian,37,Mumbai,"Python,Machine Learning,Kubernetes",0,Cybersecurity Analyst,Hybrid,1727228,False
4893,Ahana  Datta,32,Mumbai,"Tableau,AWS,Spring Boot",7,Backend Engineer,Remote,1062960,True
4894,Zeeshan Bahl,21,Bangalore,"Python,Cybersecurity,Flutter,C++,SQL,Docker",9,DevOps Engineer,Hybrid,1951782,False
4895,Anvi Khalsa,30,Remote,"AWS,React,SQL,Kubernetes,Spring Boot",5,Data Analyst,Hybrid,473391,False
4896,Keya Badal,39,Pune,"Android,Python,AWS,Machine Learning",2,Mobile Developer,Hybrid,733286,True
4897,Anika Saran,22,Mumbai,"Flutter,AWS,TensorFlow,C++,Power BI",6,Data Analyst,Internship,2065302,True
4898,Tiya Das,39,Delhi,"Machine Learning,MongoDB,TensorFlow",7,Data Scientist,Remote,1140450,False
4899,Kimaya Tank,29,Pune,"Machine Learning,Docker,Node.js,Python,Cybersecurity",5,DevOps Engineer,Remote,888177,False
4900,Vanya Sharma,23,Delhi,"TensorFlow,Java,Docker,Power BI",1,Mobile Developer,Remote,1417746,True
4901,Aarush Rastogi,24,Bangalore,"Machine Learning,Flutter,Kubernetes",10,Data Scientist,Hybrid,1309863,True
4902,Drishya Mangal,26,Pune,"AWS,MongoDB,SQL,Android,Node.js",7,Full Stack Developer,Internship,558949,False
4903,Devansh Borra,35,Kolkata,"TensorFlow,AWS,Tableau,Flutter,Machine Learning",3,Data Scientist,Internship,425457,False
4904,Divyansh Loke,37,Hyderabad,"C++,Java,React",2,DevOps Engineer,Hybrid,2496604,True
4905,Vidur Kapoor,32,Kolkata,"Node.js,React,Cybersecurity,Power BI,DevOps",9,Data Scientist,Full-time,1472163,False
4906,Hrishita Ravi,39,Hyderabad,"Java,Android,AWS",3,Frontend Developer,Hybrid,1025565,True
4907,Badal Grover,30,Chennai,"Flutter,TensorFlow,Java",4,Frontend Developer,Remote,607797,True
4908,Misha Barman,35,Bangalore,"Docker,C++,Python,Spring Boot,AWS",0,ML Engineer,Full-time,1828540,False
4909,Darshit Bahri,38,Mumbai,"MongoDB,Flutter,Python",6,Cloud Engineer,Hybrid,785542,False
4910,Hiran Kurian,24,Delhi,"Spring Boot,C++,Machine Learning,MongoDB",0,Cybersecurity Analyst,Hybrid,805164,False
4911,Taimur Boase,25,Remote,"Java,Node.js,C++,Machine Learning,MongoDB,React",8,Data Analyst,Full-time,739217,False
4912,Trisha Dhaliwal,24,Hyderabad,"Flutter,AWS,Power BI",1,DevOps Engineer,Remote,1850990,True
4913,Nayantara Aurora,29,Hyderabad,"MongoDB,React,Flutter",5,Data Scientist,Hybrid,2392569,True
4914,Nehmat Sachdeva,31,Mumbai,"React,Java,Power BI,Docker",7,Frontend Developer,Remote,910798,True
4915,Mohanlal Kapoor,35,Pune,"Java,Cybersecurity,TensorFlow,Machine Learning,Flutter",2,DevOps Engineer,Full-time,2470805,False
4916,Darshit Bail,22,Kolkata,"Machine Learning,Kubernetes,Cybersecurity,Flutter",0,Frontend Developer,Full-time,1296365,True
4917,Mamooty Khosla,39,Hyderabad,"Java,Python,Tableau,React,C++",9,Cloud Engineer,Full-time,869239,True
4918,Madhav Dugar,37,Remote,"C++,Machine Learning,SQL,Node.js,MongoDB",5,DevOps Engineer,Remote,1549286,False
4919,Madhup Sami,22,Pune,"Flutter,SQL,AWS,Power BI,React,Cybersecurity",6,Cybersecurity Analyst,Internship,2134360,False
4920,Anahi Mammen,38,Hyderabad,"Java,Machine Learning,C++",2,Cybersecurity Analyst,Remote,2264306,True
4921,Amani Biswas,29,Chennai,"Flutter,Power BI,Cybersecurity",7,Cybersecurity Analyst,Remote,1916542,False
4922,Lagan Kapoor,35,Hyderabad,"Power BI,Python,Tableau",2,DevOps Engineer,Full-time,2411064,True
4923,Divij Bala,32,Hyderabad,"Docker,React,Spring Boot,Android",9,Backend Engineer,Full-time,1056194,True
4924,Kaira Hora,34,Kolkata,"MongoDB,AWS,Python",1,Cloud Engineer,Remote,1664792,True
4925,Devansh Agarwal,25,Kolkata,"Java,Cybersecurity,Flutter,Tableau,MongoDB,DevOps",1,Data Scientist,Hybrid,306901,True
4926,Nishith Sheth,40,Bangalore,"Power BI,MongoDB,DevOps,Docker",6,Data Scientist,Internship,1258509,True
4927,Gokul Ghose,27,Mumbai,"MongoDB,DevOps,Cybersecurity",10,Cloud Engineer,Internship,336017,False
4928,Ira Sachar,32,Bangalore,"Java,Machine Learning,DevOps",10,Cybersecurity Analyst,Full-time,1214832,True
4929,Myra Dyal,34,Pune,"Java,Tableau,DevOps,Spring Boot,AWS",6,DevOps Engineer,Hybrid,626451,False
4930,Veer Mammen,23,Pune,"Docker,Flutter,C++,MongoDB,Python",5,Data Scientist,Remote,477456,False
4931,Lavanya Kaur,33,Hyderabad,"Tableau,React,TensorFlow",9,Full Stack Developer,Remote,2032487,False
4932,Adah Divan,37,Delhi,"Kubernetes,Node.js,C++",7,Cloud Engineer,Hybrid,692484,True
4933,Azad Kaur,36,Kolkata,"Machine Learning,Spring Boot,Python,Java,Node.js,React",7,Mobile Developer,Remote,741307,False
4934,Bhamini Saha,35,Mumbai,"AWS,Machine Learning,Java,Kubernetes",8,Data Analyst,Full-time,1129762,True
4935,Ayesha Bhagat,27,Kolkata,"TensorFlow,Cybersecurity,Flutter,Android,Tableau,AWS",6,Cloud Engineer,Hybrid,1153030,False
4936,Elakshi Som,23,Mumbai,"SQL,Power BI,TensorFlow,Docker",9,Backend Engineer,Internship,304358,True
4937,Samar Kohli,26,Bangalore,"Cybersecurity,Java,Python,Docker,Kubernetes,SQL",1,Data Scientist,Full-time,312831,True
4938,Ela Kibe,25,Bangalore,"Kubernetes,SQL,React,MongoDB",0,Cybersecurity Analyst,Full-time,2246317,False
4939,Abram Bhardwaj,36,Mumbai,"MongoDB,DevOps,C++",9,Data Scientist,Internship,1961961,False
4940,Amani Cheema,30,Delhi,"SQL,Kubernetes,TensorFlow",10,Data Analyst,Full-time,2121042,True
4941,Aaina Mangal,25,Pune,"Android,Node.js,Flutter,React,Python,AWS",4,Data Scientist,Remote,1900399,True
4942,Ela Chandran,26,Delhi,"Spring Boot,Machine Learning,Node.js,C++,DevOps,SQL",9,Mobile Developer,Internship,2427110,False
4943,Yakshit Jani,29,Chennai,"DevOps,Android,SQL,Spring Boot",3,Cybersecurity Analyst,Full-time,478886,True
4944,Yakshit Bhasin,28,Delhi,"Flutter,C++,TensorFlow,Tableau,Node.js,React",3,Cloud Engineer,Remote,1884367,True
4945,Faiyaz Kunda,40,Bangalore,"Android,Machine Learning,Kubernetes,DevOps,TensorFlow",4,Cloud Engineer,Internship,1206279,True
4946,Dishani Chander,37,Chennai,"AWS,Python,Cybersecurity,DevOps,Node.js",9,Backend Engineer,Internship,1734000,True
4947,Hunar Gara,27,Delhi,"C++,Machine Learning,DevOps,AWS,Java,MongoDB",6,Cloud Engineer,Internship,318997,False
4948,Mahika Sami,22,Hyderabad,"MongoDB,Flutter,Machine Learning",8,Cybersecurity Analyst,Internship,2405696,True
4949,Pihu Ganesan,30,Pune,"Flutter,Spring Boot,Node.js,Docker,SQL",5,DevOps Engineer,Full-time,1560569,False
4950,Stuvan Mahal,31,Bangalore,"DevOps,Cybersecurity,MongoDB,Docker",8,ML Engineer,Hybrid,1881297,False
4951,Kashvi Sharaf,40,Bangalore,"SQL,TensorFlow,Tableau",6,Data Scientist,Remote,1996288,False
4952,Indrajit Ravel,28,Pune,"C++,Spring Boot,Docker,Python",7,Data Scientist,Internship,737904,True
4953,Veer Sabharwal,30,Remote,"Python,C++,Spring Boot,Java,SQL,Tableau",10,ML Engineer,Remote,1462458,False
4954,Vedika Swaminathan,23,Pune,"SQL,Spring Boot,DevOps,C++",8,ML Engineer,Remote,2381103,True
4955,Inaaya  Shah,30,Remote,"Node.js,Spring Boot,Python,Android,MongoDB",4,ML Engineer,Remote,492198,True
4956,Azad Goel,40,Mumbai,"Java,Android,Tableau",6,Cloud Engineer,Internship,1696462,False
4957,Anahita Dhillon,21,Bangalore,"Docker,Machine Learning,Power BI,MongoDB,Spring Boot",0,ML Engineer,Internship,2197255,True
4958,Samar Ravi,27,Kolkata,"SQL,AWS,DevOps",7,DevOps Engineer,Full-time,1794381,True
4959,Anya Dani,34,Chennai,"Machine Learning,Flutter,Cybersecurity,C++",10,DevOps Engineer,Remote,1409086,True
4960,Arhaan Tella,34,Delhi,"C++,Android,Tableau,AWS,Spring Boot",7,Mobile Developer,Internship,2288404,True
4961,Biju Guha,22,Kolkata,"SQL,MongoDB,Python",1,Cloud Engineer,Hybrid,660591,False
4962,Miraya Kara,30,Bangalore,"Java,Node.js,Machine Learning",6,Full Stack Developer,Remote,1684332,False
4963,Divij Acharya,25,Remote,"Cybersecurity,Power BI,DevOps,Tableau",6,Mobile Developer,Hybrid,300618,True
4964,Ishaan Doctor,28,Delhi,"React,TensorFlow,Spring Boot,DevOps,Android,Power BI",7,DevOps Engineer,Full-time,835678,True
4965,Ela Rao,34,Mumbai,"Machine Learning,AWS,Kubernetes,MongoDB,Tableau,Cybersecurity",6,Backend Engineer,Internship,1851199,False
4966,Rohan Chawla,31,Delhi,"Kubernetes,TensorFlow,Tableau",9,ML Engineer,Internship,1815187,False
4967,Saksham Bath,31,Chennai,"TensorFlow,AWS,Cybersecurity,Java,Flutter,DevOps",4,Cloud Engineer,Full-time,1691223,False
4968,Nitya Rajagopalan,29,Remote,"Spring Boot,Tableau,Docker,Python,Java,SQL",10,Cloud Engineer,Internship,989448,False
4969,Kavya Setty,22,Delhi,"Tableau,Cybersecurity,Machine Learning,Node.js",8,Cloud Engineer,Full-time,1781364,True
4970,Ojas Bora,29,Delhi,"Python,Node.js,Android,Kubernetes",8,Mobile Developer,Hybrid,1433790,True
4971,Ryan Saraf,29,Bangalore,"SQL,Cybersecurity,Python,TensorFlow",6,Full Stack Developer,Internship,496133,False
4972,Oorja Shanker,33,Chennai,"AWS,Power BI,DevOps,TensorFlow,Kubernetes",7,Frontend Developer,Full-time,1772002,False
4973,Oorja Toor,38,Remote,"Power BI,Cybersecurity,C++,Machine Learning",6,Frontend Developer,Internship,957917,True
4974,Amira Chakraborty,36,Chennai,"Power BI,C++,Kubernetes,DevOps,React,Java",4,Data Scientist,Remote,616119,True
4975,Siya Raju,33,Kolkata,"React,Flutter,AWS,TensorFlow,Spring Boot,Machine Learning",10,Data Analyst,Internship,2311246,False
4976,Divyansh Loyal,26,Hyderabad,"AWS,TensorFlow,Android,DevOps",2,DevOps Engineer,Internship,1997933,False
4977,Arnav Chaudhari,35,Bangalore,"React,MongoDB,Android,C++,Machine Learning,Node.js",8,Cybersecurity Analyst,Hybrid,2230445,True
4978,Anya Choudhry,31,Remote,"AWS,Docker,Machine Learning,Node.js,TensorFlow",8,Data Scientist,Full-time,1093176,False
4979,Lakshay Sen,23,Chennai,"Kubernetes,SQL,Machine Learning,Cybersecurity,C++,Node.js",7,Frontend Developer,Full-time,1750648,False
4980,Elakshi Majumdar,37,Pune,"C++,Cybersecurity,React,Machine Learning",1,Cloud Engineer,Full-time,308077,False
4981,Purab Chad,21,Kolkata,"Power BI,Flutter,Docker,React,DevOps,Java",6,DevOps Engineer,Hybrid,1322523,True
4982,Amira Shankar,27,Kolkata,"AWS,Spring Boot,Machine Learning,Python,Flutter",3,Mobile Developer,Remote,1319524,True
4983,Dishani Gera,23,Bangalore,"AWS,Machine Learning,TensorFlow",6,Cloud Engineer,Hybrid,589449,False
4984,Lakshay Ganesh,39,Mumbai,"Power BI,Java,Kubernetes,React,Spring Boot,MongoDB",7,Data Scientist,Hybrid,2097659,True
4985,Divit Chander,32,Chennai,"Java,C++,SQL,Docker",5,DevOps Engineer,Hybrid,1928867,True
4986,Zoya Balan,33,Remote,"Flutter,Tableau,DevOps,Kubernetes",6,DevOps Engineer,Hybrid,1597834,True
4987,Renee Kota,21,Kolkata,"Node.js,Flutter,Android,Docker",9,Backend Engineer,Full-time,1881282,True
4988,Samar Dey,29,Pune,"Node.js,DevOps,C++,Tableau,TensorFlow",2,DevOps Engineer,Internship,1401609,True
4989,Jayesh Ramesh,31,Bangalore,"Power BI,Cybersecurity,AWS,Java,TensorFlow,Android",3,Full Stack Developer,Internship,863673,True
4990,Manikya Ganguly,24,Pune,"Docker,Tableau,Node.js",9,Cybersecurity Analyst,Remote,471707,True
4991,Alia Wali,32,Bangalore,"Spring Boot,TensorFlow,Power BI,Flutter,Java",6,Full Stack Developer,Full-time,1928429,True
4992,Tarini Dey,28,Bangalore,"Python,DevOps,Machine Learning,SQL,Flutter",6,Full Stack Developer,Full-time,632376,True
4993,Oorja Raju,24,Delhi,"Kubernetes,Flutter,Python,Spring Boot",7,DevOps Engineer,Remote,1079154,True
4994,Anaya Buch,24,Hyderabad,"SQL,Machine Learning,Node.js,C++,MongoDB",10,Cloud Engineer,Full-time,1889336,True
4995,Manikya Tak,40,Hyderabad,"MongoDB,TensorFlow,C++,Power BI",10,Data Analyst,Hybrid,840362,True
4996,Shanaya Batta,32,Delhi,"MongoDB,Python,Cybersecurity,C++",6,Full Stack Developer,Full-time,750529,True
4997,Tara Kadakia,31,Chennai,"Python,MongoDB,TensorFlow,Docker,Tableau,Node.js",5,ML Engineer,Hybrid,2367377,True
4998,Taimur Chadha,25,Bangalore,"DevOps,Flutter,Java",1,Mobile Developer,Remote,1704122,True
4999,Kabir Chhabra,21,Mumbai,"AWS,Spring Boot,Flutter,DevOps",4,Full Stack Developer,Full-time,1560100,False
5000,Adah Das,22,Delhi,"SQL,Cybersecurity,Machine Learning,Tableau,AWS,Java",10,Data Analyst,Remote,983602,False
5001,Reyansh Dubey,22,Mumbai,"TensorFlow,React,C++,Docker,AWS,Cybersecurity",9,Frontend Developer,Full-time,1283337,True
5002,Nehmat Kashyap,33,Kolkata,"Android,Python,Spring Boot,Node.js,Java,SQL",5,Full Stack Developer,Internship,479694,False
5003,Reyansh Vora,27,Delhi,"DevOps,Python,Java,Node.js",5,Full Stack Developer,Hybrid,2330330,True
5004,Taimur Hegde,40,Bangalore,"Power BI,Python,Docker,Android",7,ML Engineer,Full-time,943424,True
5005,Gokul Basak,32,Kolkata,"Tableau,Spring Boot,Docker,Java,Kubernetes",4,Full Stack Developer,Internship,625654,True
5006,Tarini Badami,29,Bangalore,"React,SQL,Python,Machine Learning,Tableau",1,Full Stack Developer,Full-time,1318184,False
5007,Anahita Bhargava,23,Remote,"Python,Java,SQL",8,Mobile Developer,Hybrid,757833,True
5008,Mohanlal Malhotra,27,Delhi,"Python,TensorFlow,Machine Learning",2,Mobile Developer,Hybrid,1344409,False
5009,Tushar Virk,25,Mumbai,"Flutter,C++,SQL,Tableau,Java",2,Cybersecurity Analyst,Internship,556882,True
5010,Darshit Wali,22,Chennai,"React,Machine Learning,Node.js,SQL",1,Cloud Engineer,Internship,759652,True
5011,Ojas Devan,24,Delhi,"AWS,SQL,Java,MongoDB",5,Backend Engineer,Internship,620425,True
5012,Aaryahi Sem,24,Kolkata,"DevOps,TensorFlow,Tableau,C++,Android,Spring Boot",10,Data Scientist,Full-time,623029,True
5013,Samiha Dhar,26,Chennai,"Python,React,Flutter,Android",9,Data Analyst,Hybrid,1846350,False
5014,Gatik Kade,35,Chennai,"Kubernetes,Cybersecurity,Docker,MongoDB",8,DevOps Engineer,Full-time,1530739,True
5015,Piya Sarin,30,Delhi,"AWS,DevOps,Tableau,Python,Spring Boot,Kubernetes",4,Cybersecurity Analyst,Full-time,1616097,True
5016,Shalv Gade,37,Bangalore,"Spring Boot,Python,SQL,AWS,Tableau",10,Frontend Developer,Internship,1270701,False
5017,Zaina Batra,25,Mumbai,"Power BI,AWS,C++,Python,Spring Boot,SQL",7,Backend Engineer,Internship,1502448,True
5018,Ahana  Badami,22,Mumbai,"Spring Boot,Android,Tableau",1,Mobile Developer,Hybrid,1709921,True
5019,Rhea Sabharwal,38,Delhi,"Spring Boot,AWS,Flutter,SQL,React",10,Mobile Developer,Remote,877672,True
5020,Armaan Kashyap,36,Chennai,"Cybersecurity,TensorFlow,Node.js,SQL",8,Cloud Engineer,Remote,550485,True
5021,Ishita Kala,21,Pune,"Android,AWS,MongoDB",5,Frontend Developer,Remote,1401825,True
5022,Nitara Kale,22,Delhi,"Power BI,Tableau,React,Kubernetes,Java",4,Mobile Developer,Internship,875400,False
5023,Yakshit Din,28,Bangalore,"Java,Node.js,SQL,C++",3,Data Scientist,Full-time,784726,True
5024,Badal Ramesh,27,Hyderabad,"Flutter,TensorFlow,Cybersecurity,AWS,Java",4,ML Engineer,Internship,2305418,True
5025,Arhaan Venkatesh,32,Mumbai,"Node.js,Power BI,Cybersecurity,Python",10,Backend Engineer,Internship,522608,False
5026,Rati Das,39,Remote,"Power BI,Tableau,Android,AWS,DevOps,Docker",10,Cybersecurity Analyst,Internship,1582283,True
5027,Amira Ramesh,23,Chennai,"Python,Android,Flutter,TensorFlow,Power BI",9,Data Analyst,Internship,1004192,False
5028,Sara Ramanathan,33,Chennai,"DevOps,Flutter,Tableau,Python",0,Cloud Engineer,Full-time,744427,False
5029,Yuvaan Shanker,36,Mumbai,"Spring Boot,AWS,Node.js",0,Frontend Developer,Full-time,904120,False
5030,Vivaan Shere,21,Delhi,"Node.js,Spring Boot,Kubernetes,Tableau",10,Backend Engineer,Remote,659506,False
5031,Zaina Raja,28,Chennai,"Flutter,C++,DevOps",6,Cybersecurity Analyst,Internship,1589339,False
5032,Myra Char,34,Remote,"Power BI,React,Cybersecurity",9,Full Stack Developer,Hybrid,584971,True
5033,Adah Khosla,24,Mumbai,"Cybersecurity,Android,Node.js,Kubernetes,TensorFlow,Python",3,Cloud Engineer,Full-time,1650424,False
5034,Madhav Srinivasan,37,Kolkata,"AWS,MongoDB,TensorFlow",2,ML Engineer,Internship,1045526,False
5035,Neysa Dar,31,Delhi,"DevOps,Docker,Android,C++,MongoDB,Node.js",7,Full Stack Developer,Internship,1752891,True
5036,Raghav Behl,37,Bangalore,"Android,C++,Cybersecurity,Power BI,SQL",4,DevOps Engineer,Hybrid,505865,True
5037,Aarush Lall,25,Remote,"Tableau,SQL,AWS,Cybersecurity,Node.js",3,Cloud Engineer,Remote,2002945,False
5038,Nirvi Wali,34,Bangalore,"TensorFlow,Cybersecurity,MongoDB,Android,Java",1,Full Stack Developer,Full-time,2007575,True
5039,Rohan Subramanian,37,Pune,"Android,Kubernetes,TensorFlow,DevOps,Cybersecurity,Node.js",9,Data Analyst,Internship,2472147,False
5040,Kiaan Sankaran,32,Pune,"Kubernetes,DevOps,React,Tableau,AWS,Docker",7,Mobile Developer,Hybrid,807124,True
5041,Yashvi Madan,31,Delhi,"Machine Learning,Android,Cybersecurity,Python,Spring Boot",7,Cybersecurity Analyst,Full-time,2297269,False
5042,Ivan Lala,22,Delhi,"Machine Learning,Docker,Python,Tableau,Java",7,ML Engineer,Full-time,1399703,True
5043,Aaina Dhar,25,Remote,"Spring Boot,AWS,React,Cybersecurity",9,Full Stack Developer,Hybrid,1901793,False
5044,Reyansh Chad,25,Delhi,"Spring Boot,DevOps,Machine Learning",10,Backend Engineer,Hybrid,738747,False
5045,Ayesha Setty,36,Delhi,"Flutter,Machine Learning,Node.js,MongoDB,Tableau",2,DevOps Engineer,Remote,2136123,False
5046,Stuvan Varkey,25,Pune,"Python,AWS,Node.js,Java",4,Frontend Developer,Full-time,2054849,False
5047,Raghav Kar,39,Kolkata,"Android,AWS,MongoDB",5,Backend Engineer,Full-time,748177,False
5048,Onkar Rajagopalan,37,Remote,"Java,Flutter,Android,Kubernetes,Power BI,C++",5,Data Scientist,Full-time,1300858,True
5049,Devansh Chand,24,Mumbai,"Docker,AWS,Java,Spring Boot,Power BI,Python",6,Mobile Developer,Full-time,1964975,False
5050,Ishita Karan,24,Mumbai,"SQL,Spring Boot,Node.js,Docker,Power BI",4,Cybersecurity Analyst,Hybrid,602787,True
5051,Ira Din,21,Bangalore,"Java,Cybersecurity,MongoDB,Power BI",6,Data Scientist,Hybrid,545267,False
5052,Aayush Ratti,25,Chennai,"React,Spring Boot,DevOps,Android",5,Frontend Developer,Internship,2282968,True
5053,Abram Bhandari,39,Kolkata,"Machine Learning,Tableau,Flutter",5,ML Engineer,Full-time,1435025,True
5054,Trisha Korpal,29,Pune,"Java,Power BI,DevOps,TensorFlow",3,Frontend Developer,Full-time,2210213,False
5055,Yakshit Sharma,26,Pune,"Cybersecurity,Android,SQL,Machine Learning",8,Cybersecurity Analyst,Remote,1978617,False
5056,Mohanlal Banik,30,Pune,"Java,C++,Power BI,MongoDB,Android,Spring Boot",10,Cloud Engineer,Internship,1195168,True
5057,Kiara Kurian,24,Hyderabad,"Docker,Java,Spring Boot",2,Cybersecurity Analyst,Remote,1171903,True
5058,Yuvaan Sibal,32,Pune,"Docker,Android,Power BI,Machine Learning",0,DevOps Engineer,Hybrid,2498986,True
5059,Faiyaz Sodhi,33,Chennai,"SQL,DevOps,MongoDB,Cybersecurity",6,Data Scientist,Hybrid,759882,True
5060,Saksham Chada,34,Hyderabad,"Spring Boot,Machine Learning,TensorFlow,Node.js,Kubernetes,Tableau",3,ML Engineer,Internship,533587,True
5061,Aarush Chacko,24,Delhi,"C++,MongoDB,Java,TensorFlow,Kubernetes,Machine Learning",6,Frontend Developer,Full-time,924179,False
5062,Mehul Mani,32,Delhi,"C++,Java,SQL,Docker,Kubernetes",7,Data Scientist,Remote,2038272,False
5063,Lakshit Sahni,22,Mumbai,"Docker,Machine Learning,Flutter",2,ML Engineer,Internship,1083681,False
5064,Seher Sagar,33,Delhi,"MongoDB,Python,TensorFlow,Spring Boot,Flutter",1,Frontend Developer,Full-time,1997014,False
5065,Manjari Halder,33,Chennai,"AWS,MongoDB,Power BI,C++",1,Frontend Developer,Internship,2433559,False
5066,Farhan Manda,24,Pune,"AWS,Android,DevOps,C++,Docker",9,DevOps Engineer,Remote,911670,True
5067,Badal Seshadri,40,Pune,"Kubernetes,Cybersecurity,SQL,C++,Tableau",7,Mobile Developer,Internship,1936878,True
5068,Drishya Ramesh,36,Kolkata,"Power BI,AWS,Cybersecurity,SQL,Flutter",5,Full Stack Developer,Remote,2128706,False
5069,Vidur Shanker,21,Remote,"Kubernetes,TensorFlow,Java,Docker",3,Cloud Engineer,Remote,1945699,True
5070,Eshani Sunder,32,Pune,"Flutter,Tableau,MongoDB,Cybersecurity,Machine Learning,SQL",0,Full Stack Developer,Full-time,2318842,False
5071,Anaya Ramaswamy,34,Mumbai,"Java,Python,DevOps,AWS",2,Cloud Engineer,Hybrid,356709,True
5072,Mehul Bhatt,34,Bangalore,"Power BI,Python,Node.js,Java,React",3,Cloud Engineer,Full-time,1410922,True
5073,Alia Raval,24,Chennai,"TensorFlow,Android,AWS,Power BI,Flutter,DevOps",3,Cybersecurity Analyst,Remote,903478,False
5074,Aaina Jha,37,Delhi,"SQL,AWS,Power BI,Flutter,Spring Boot",2,Cybersecurity Analyst,Remote,1334095,False
5075,Rasha Sood,39,Chennai,"TensorFlow,Python,Power BI,AWS",8,Frontend Developer,Hybrid,2406974,True
5076,Ritvik Dutta,34,Hyderabad,"DevOps,Tableau,Python",9,Full Stack Developer,Full-time,1402151,True
5077,Amani Tank,40,Chennai,"MongoDB,AWS,Android,Node.js",4,DevOps Engineer,Hybrid,832777,True
5078,Zeeshan Baral,36,Mumbai,"Node.js,MongoDB,Power BI,Kubernetes,Cybersecurity",2,Cloud Engineer,Remote,1077493,True
5079,Devansh Behl,24,Mumbai,"Kubernetes,Node.js,Machine Learning,Java,MongoDB",1,Data Analyst,Remote,1079743,False
5080,Anya Guha,29,Mumbai,"C++,MongoDB,Machine Learning",1,Data Analyst,Full-time,1973444,True
5081,Shayak Kari,30,Mumbai,"Kubernetes,Docker,Flutter",6,Data Scientist,Hybrid,2247370,False
5082,Priyansh Brar,25,Kolkata,"TensorFlow,Power BI,C++,Tableau,SQL,Java",3,Backend Engineer,Full-time,2202009,True
5083,Aayush Banik,27,Hyderabad,"Cybersecurity,SQL,MongoDB",5,Mobile Developer,Full-time,2022977,True
5084,Kismat Raja,34,Mumbai,"MongoDB,Android,Flutter",10,Mobile Developer,Hybrid,615528,False
5085,Anya Barad,34,Remote,"Java,AWS,Node.js,Docker,Power BI,Tableau",4,Cybersecurity Analyst,Hybrid,736799,False
5086,Tara Rama,28,Remote,"SQL,Docker,DevOps",2,DevOps Engineer,Full-time,2053601,True
5087,Pranay Iyengar,34,Chennai,"Power BI,Android,DevOps",4,DevOps Engineer,Remote,1059615,True
5088,Amira Kale,24,Pune,"Node.js,React,Power BI,Docker,SQL",1,Cybersecurity Analyst,Full-time,1275488,False
5089,Mishti Ganesan,35,Chennai,"Android,Machine Learning,React",0,Backend Engineer,Hybrid,1291577,False
5090,Seher Gade,21,Chennai,"AWS,Power BI,React,Python",4,Mobile Developer,Remote,1653189,True
5091,Raunak Sachar,27,Mumbai,"Docker,TensorFlow,Kubernetes,C++,Spring Boot,Tableau",1,Cybersecurity Analyst,Full-time,1896843,True
5092,Aayush Wagle,27,Mumbai,"Android,C++,Spring Boot,SQL,Flutter",3,ML Engineer,Remote,1657472,False
5093,Shalv Kothari,24,Remote,"Cybersecurity,Node.js,DevOps,Java,Docker,SQL",2,Cybersecurity Analyst,Hybrid,1730223,True
5094,Kiaan Bajwa,26,Delhi,"Android,React,Flutter,Cybersecurity,MongoDB",9,Full Stack Developer,Full-time,2091891,True
5095,Yuvraj  Cheema,32,Delhi,"React,TensorFlow,Machine Learning,Kubernetes",6,Mobile Developer,Full-time,1140154,True
5096,Urvi Sekhon,37,Kolkata,"Kubernetes,Flutter,Android",4,Data Analyst,Full-time,2108064,True
5097,Diya Kala,34,Bangalore,"SQL,Kubernetes,Cybersecurity,Android,Machine Learning",0,Cloud Engineer,Remote,1904544,False
5098,Akarsh Gulati,23,Pune,"SQL,Power BI,Python,Flutter,TensorFlow,MongoDB",5,ML Engineer,Full-time,1030143,True
5099,Nehmat Anne,35,Delhi,"MongoDB,Android,Node.js",9,Data Analyst,Internship,890598,True
5100,Tejas Lala,29,Hyderabad,"AWS,Docker,C++,React,Machine Learning,Cybersecurity",7,Full Stack Developer,Internship,1615005,False
5101,Rasha Bakshi,29,Remote,"Python,React,Node.js,Spring Boot,AWS",3,Frontend Developer,Internship,1704565,False
5102,Bhamini Sood,21,Delhi,"React,Flutter,DevOps,TensorFlow,Spring Boot,Tableau",8,DevOps Engineer,Full-time,1250825,False
5103,Ishita Reddy,25,Kolkata,"Machine Learning,TensorFlow,Spring Boot,Android,Docker,Flutter",9,Data Scientist,Hybrid,673345,False
5104,Nehmat Tara,25,Mumbai,"Spring Boot,MongoDB,Docker",6,Data Scientist,Remote,2436799,False
5105,Aradhya Vala,31,Pune,"Docker,React,DevOps,Node.js",9,Cybersecurity Analyst,Internship,2339237,True
5106,Prisha Zacharia,30,Chennai,"Cybersecurity,Spring Boot,React,Android,Power BI",7,Data Analyst,Remote,2448517,False
5107,Zaina Aggarwal,37,Kolkata,"Node.js,Machine Learning,SQL,Kubernetes",7,Data Analyst,Remote,2065523,False
